timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1766834316450,5,1-卖家登录,401,,50并发-确认收货+评价流程 1-41,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,5,0,0
1766834316456,2,2-卖家发货,401,,50并发-确认收货+评价流程 1-41,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/41/ship,2,0,0
1766834316459,4,3-买家登录,401,,50并发-确认收货+评价流程 1-41,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,4,0,0
1766834316463,2,4-买家确认收货,401,,50并发-确认收货+评价流程 1-41,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/41/receive,2,0,0
1766834316465,2,5-买家评价,401,,50并发-确认收货+评价流程 1-41,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,2,0,0
1766834316547,16,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-42,,false,,2579,1187,1,1,null,0,3,1
1766834316547,7,1-卖家登录,401,,50并发-确认收货+评价流程 1-42,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,7,0,1
1766834316554,2,2-卖家发货,401,,50并发-确认收货+评价流程 1-42,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/42/ship,2,0,0
1766834316557,3,3-买家登录,401,,50并发-确认收货+评价流程 1-42,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,3,0,0
1766834316561,2,4-买家确认收货,401,,50并发-确认收货+评价流程 1-42,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/42/receive,2,0,0
1766834316563,2,5-买家评价,401,,50并发-确认收货+评价流程 1-42,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,2,0,0
1766834316647,18,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-43,,false,,2579,1187,1,1,null,0,3,1
1766834316648,7,1-卖家登录,401,,50并发-确认收货+评价流程 1-43,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,7,0,1
1766834316656,2,2-卖家发货,401,,50并发-确认收货+评价流程 1-43,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/43/ship,2,0,0
1766834316658,5,3-买家登录,401,,50并发-确认收货+评价流程 1-43,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,4,0,0
1766834316663,2,4-买家确认收货,401,,50并发-确认收货+评价流程 1-43,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/43/receive,2,0,0
1766834316666,2,5-买家评价,401,,50并发-确认收货+评价流程 1-43,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,1,0,0
1766834316747,15,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-44,,false,,2579,1187,1,1,null,0,5,1
1766834316747,7,1-卖家登录,401,,50并发-确认收货+评价流程 1-44,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,7,0,1
1766834316755,2,2-卖家发货,401,,50并发-确认收货+评价流程 1-44,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/44/ship,2,0,0
1766834316758,3,3-买家登录,401,,50并发-确认收货+评价流程 1-44,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,3,0,0
1766834316762,1,4-买家确认收货,401,,50并发-确认收货+评价流程 1-44,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/44/receive,1,0,0
1766834316764,2,5-买家评价,401,,50并发-确认收货+评价流程 1-44,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,2,0,0
1766834316848,18,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-45,,false,,2579,1187,1,1,null,0,3,1
1766834316849,7,1-卖家登录,401,,50并发-确认收货+评价流程 1-45,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,7,0,1
1766834316857,2,2-卖家发货,401,,50并发-确认收货+评价流程 1-45,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/45/ship,2,0,0
1766834316859,4,3-买家登录,401,,50并发-确认收货+评价流程 1-45,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,4,0,0
1766834316863,3,4-买家确认收货,401,,50并发-确认收货+评价流程 1-45,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/45/receive,3,0,0
1766834316866,2,5-买家评价,401,,50并发-确认收货+评价流程 1-45,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,2,0,0
1766834316948,20,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-46,,false,,2579,1187,1,1,null,0,0,1
1766834316948,5,1-卖家登录,401,,50并发-确认收货+评价流程 1-46,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,5,0,1
1766834316953,5,2-卖家发货,401,,50并发-确认收货+评价流程 1-46,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/46/ship,5,0,0
1766834316958,4,3-买家登录,401,,50并发-确认收货+评价流程 1-46,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,4,0,0
1766834316962,3,4-买家确认收货,401,,50并发-确认收货+评价流程 1-46,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/46/receive,3,0,0
1766834316965,3,5-买家评价,401,,50并发-确认收货+评价流程 1-46,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,3,0,0
1766834317046,17,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-47,,false,,2579,1187,1,1,null,0,3,1
1766834317046,5,1-卖家登录,401,,50并发-确认收货+评价流程 1-47,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,5,0,1
1766834317052,3,2-卖家发货,401,,50并发-确认收货+评价流程 1-47,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/47/ship,2,0,0
1766834317056,4,3-买家登录,401,,50并发-确认收货+评价流程 1-47,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,4,0,0
1766834317060,3,4-买家确认收货,401,,50并发-确认收货+评价流程 1-47,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/47/receive,3,0,0
1766834317064,2,5-买家评价,401,,50并发-确认收货+评价流程 1-47,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,2,0,0
1766834317148,22,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-48,,false,,2579,1187,1,1,null,0,4,1
1766834317148,7,1-卖家登录,401,,50并发-确认收货+评价流程 1-48,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,7,0,1
1766834317155,3,2-卖家发货,401,,50并发-确认收货+评价流程 1-48,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/48/ship,3,0,0
1766834317159,5,3-买家登录,401,,50并发-确认收货+评价流程 1-48,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,5,0,0
1766834317165,3,4-买家确认收货,401,,50并发-确认收货+评价流程 1-48,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/48/receive,3,0,0
1766834317169,4,5-买家评价,401,,50并发-确认收货+评价流程 1-48,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,4,0,0
1766834317251,14,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-49,,false,,2579,1187,1,1,null,0,3,1
1766834317251,5,1-卖家登录,401,,50并发-确认收货+评价流程 1-49,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,5,0,1
1766834317256,2,2-卖家发货,401,,50并发-确认收货+评价流程 1-49,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/49/ship,2,0,0
1766834317259,3,3-买家登录,401,,50并发-确认收货+评价流程 1-49,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,3,0,0
1766834317263,2,4-买家确认收货,401,,50并发-确认收货+评价流程 1-49,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/49/receive,2,0,0
1766834317265,2,5-买家评价,401,,50并发-确认收货+评价流程 1-49,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,2,0,0
1766834317347,17,确认收货+评价完整流程,401,"Number of samples in transaction : 5, number of failing samples : 5",50并发-确认收货+评价流程 1-50,,false,,2579,1187,1,1,null,0,3,0
1766834317348,6,1-卖家登录,401,,50并发-确认收货+评价流程 1-50,text,false,,517,232,1,1,http://localhost:8080/api/auth/login,6,0,0
1766834317354,4,2-卖家发货,401,,50并发-确认收货+评价流程 1-50,text,false,发货操作失败,515,219,1,1,http://localhost:8080/api/orders/50/ship,4,0,0
1766834317359,3,3-买家登录,401,,50并发-确认收货+评价流程 1-50,text,false,,517,231,1,1,http://localhost:8080/api/auth/login,3,0,0
1766834317362,2,4-买家确认收货,401,,50并发-确认收货+评价流程 1-50,text,false,确认收货操作失败,515,222,1,1,http://localhost:8080/api/orders/50/receive,2,0,0
1766834317365,2,5-买家评价,401,,50并发-确认收货+评价流程 1-50,text,false,评价操作失败,515,283,1,1,http://localhost:8080/api/reviews,2,0,0
